frame,track_number,x,y,intensity,intensity_roiOnMeanXY,zeroed_X,zeroed_Y,lagNumber,distanceFromOrigin,dy-dt: distance,radius_gyration,asymmetry,skewness,kurtosis,fracDimension,netDispl,Straight,Experiment,SVM,nnDist_inFrame,n_segments,lag,meanLag,track_length,radius_gyration_scaled,radius_gyration_scaled_nSegments,radius_gyration_scaled_trackLength,roi_1,camera black estimate,roi_1 smoothed,d_squared,lag_squared,dt,velocity,direction_Relative_To_Origin,meanVelocity,intensity - mean roi1,intensity - mean roi1 and black,intensity_roiOnMeanXY - mean roi1,intensity_roiOnMeanXY - mean roi1 and black,intensity - smoothed roi_1,intensity_roiOnMeanXY - smoothed roi_1,nnCountInFrame_within_3_pixels,nnCountInFrame_within_5_pixels,nnCountInFrame_within_10_pixels,nnCountInFrame_within_20_pixels,nnCountInFrame_within_30_pixels,mean_X,mean_Y,distanceFromMean,meanLocDistanceFromCenter
62,123.0,67.3342575892104,3.342992152460748,188.19,,-0.7225630335358204,-0.2051434317879747,12.0,0.7511199405143193,-0.439952181983143,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,12.61758923049304,23.0,0.189,0.959,21.088,0.978,0.041,0.044,126.10000000000002,113.2,,0.5641811650382346,0.035721,1.0,0.189,195.8498157313768,0.8047636363636363,61.68374329224076,-49.80245443558134,,,,,0,0,0,6,9,67.13705460592851,3.637584457882893,0.3545047856224354,0.7914637330544759
63,123.0,67.50751417762957,3.26816597952067,193.54,,-0.5493064451166418,-0.2799696047280529,13.0,0.6165391716819495,-0.1345807688323698,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,12.813565332179948,23.0,0.195,0.959,21.088,0.978,0.041,0.044,125.28799999999995,111.5,,0.3801205502182644,0.038025,1.0,0.195,207.00695468568767,0.8047636363636363,67.03374329224076,-44.45245443558135,,,,,0,0,0,6,9,67.13705460592851,3.637584457882893,0.5231733043843065,0.7914637330544759
64,123.0,67.35042639063458,3.383549225598701,191.03,,-0.7063942321116343,-0.164586358650022,14.0,0.7253147458960553,0.1087755742141057,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,12.99684922813068,23.0,0.369,0.959,21.088,0.978,0.041,0.044,124.588,111.1,,0.5260814806142592,0.136161,1.0,0.369,193.1156394308996,0.8047636363636363,64.52374329224077,-46.962454435581336,,,,,0,0,0,6,10,67.13705460592851,3.637584457882893,0.33175505685721896,0.7914637330544759
65,123.0,67.03935442629081,3.1843257503354456,164.84,,-1.017466196455402,-0.3638098339132773,15.0,1.0805531251083536,0.3552383792122983,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,13.014998376384888,23.0,2.136,0.959,21.088,0.978,0.041,0.044,126.336,111.4,,1.1675950561814292,4.562496,2.0,1.068,199.6752488090095,0.8047636363636363,38.33374329224077,-73.15245443558133,,,,,0,0,0,6,8,67.13705460592851,3.637584457882893,0.46366882693234923,0.7914637330544759
67,123.0,64.91049315628017,3.356991414153028,157.98,,-3.1463274664660474,-0.1911441700956948,17.0,3.1521282683292298,1.035787571610438,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,13.314605992102084,23.0,2.894,0.959,21.088,0.978,0.041,0.044,126.868,111.9,,9.935912620000227,8.375236000000001,5.0,0.5788,183.47653278775377,0.8047636363636363,31.473743292240755,-80.01245443558135,,,,,0,0,0,7,9,67.13705460592851,3.637584457882893,2.244172084589264,0.7914637330544759
72,123.0,67.80006903304437,3.1933015252315955,175.66,,-0.2567515897018495,-0.3548340590171275,22.0,0.4379824063281506,-0.5428291724002159,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,12.49506417707004,23.0,0.654,0.959,21.088,0.978,0.041,0.044,126.484,112.2,,0.1918285882529972,0.427716,1.0,0.654,234.1111724098958,0.8047636363636363,49.15374329224076,-62.33245443558134,,,,,0,0,0,6,8,67.13705460592851,3.637584457882893,0.7981074205951236,0.7914637330544759
73,123.0,67.94392501015528,3.831032290176497,174.58,,-0.1128956125909326,0.282896705927774,23.0,0.3045914732343429,-0.1333909330938077,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,11.748272238513696,23.0,0.304,0.959,21.088,0.978,0.041,0.044,126.40400000000004,111.6,,0.0927759655670674,0.092416,1.0,0.304,111.7554635713568,0.8047636363636363,48.07374329224078,-63.41245443558133,,,,,0,0,0,6,8,67.13705460592851,3.637584457882893,0.8297360502208925,0.7914637330544759
74,123.0,68.21129740338392,3.976430083420901,165.63,,0.1544767806377081,0.428294499172178,24.0,0.4553012780317417,0.1507098047973988,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,11.522719043449328,23.0,0.333,0.959,21.088,0.978,0.041,0.044,125.3,111.3,,0.2072992537773373,0.110889,1.0,0.333,70.16669677820606,0.8047636363636363,39.12374329224076,-72.36245443558134,,,,,0,0,0,6,9,67.13705460592851,3.637584457882893,1.1264164175965623,0.7914637330544759
75,123.0,68.39251582618797,4.255740970892567,152.7,,0.3356952034417588,0.7076053866438436,25.0,0.7831964331003987,0.3278951550686569,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,10.978306100630313,23.0,1.525,0.959,21.088,0.978,0.041,0.044,125.904,110.0,,0.6133966528211873,2.325625,1.0,1.525,64.61986092099326,0.8047636363636363,26.193743292240757,-85.29245443558135,,,,,0,0,0,6,8,67.13705460592851,3.637584457882893,1.399392850543284,0.7914637330544759
76,123.0,66.94335223037424,3.780864903183668,160.28,,-1.1134683923719706,0.232729318934945,26.0,1.1375301300200114,0.3543336969196127,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,8.862422798024015,23.0,1.43,0.959,21.088,0.978,0.041,0.044,124.94,112.2,,1.293974796703344,2.0449,1.0,1.43,168.19439646385325,0.8047636363636363,33.773743292240766,-77.71245443558134,,,,,0,0,0,6,8,67.13705460592851,3.637584457882893,0.24093546086235348,0.7914637330544759
77,123.0,68.3717572840975,3.7161912923103433,149.49,,0.3149366613512825,0.1680557080616203,27.0,0.3569703372483279,-0.7805597927716834,0.937,0.336,0.32,0.277,2.294,0.357,-0.199,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,10.62788555084188,23.0,,0.959,21.088,0.978,0.041,0.044,124.464,110.1,,0.1274278216751849,,,,28.085160562770778,0.8047636363636363,22.98374329224077,-88.50245443558133,,,,,0,0,0,6,9,67.13705460592851,3.637584457882893,1.2372023835639714,0.7914637330544759
50,124.0,77.69456796479817,55.808005028960224,146.54,,0.0,0.0,0.0,0.0,0.0,1.343,0.194,0.285,-1.619,1.785,3.035,-0.101,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,7.033685425757147,9.0,1.054,1.312,10.499,1.023,0.149,0.128,126.124,113.3,,0.0,1.110916,1.0,1.054,0.0,1.154075,20.03374329224076,-91.45245443558134,,,,,0,0,1,5,7,76.93485300895038,55.51445175648034,0.8144570816945781,1.212137285766722
51,124.0,76.72834570252157,56.228771190444526,142.42,,-0.9662222622766024,0.4207661614843019,1.0,1.0538641386673848,1.0538641386673848,1.343,0.194,0.285,-1.619,1.785,3.035,-0.101,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,8.13498212440279,9.0,1.022,1.312,10.499,1.023,0.149,0.128,124.272,110.5,,1.110629622769149,1.044484,1.0,1.022,156.4680526737054,1.154075,15.913743292240753,-95.57245443558136,,,,,0,0,1,5,10,76.93485300895038,55.51445175648034,0.7435707910800423,1.212137285766722
52,124.0,77.74399486029982,56.34348626272901,156.64,,0.0494268955016536,0.5354812337687846,2.0,0.5377575380387254,-0.5161066006286594,1.343,0.194,0.285,-1.619,1.785,3.035,-0.101,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,7.376075427065299,9.0,1.107,1.312,10.499,1.023,0.149,0.128,126.252,112.7,,0.2891831697174712,1.225449,1.0,1.107,84.72633124038985,1.154075,30.13374329224075,-81.35245443558135,,,,,0,0,2,7,11,76.93485300895038,55.51445175648034,1.1584510124110419,1.212137285766722
53,124.0,78.70277197224051,55.79065289028011,153.19,,1.0082040074423446,-0.0173521386801169,3.0,1.0083533196948269,0.4705957816561015,1.343,0.194,0.285,-1.619,1.785,3.035,-0.101,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.500461235323511,9.0,1.583,1.312,10.499,1.023,0.149,0.128,125.224,109.9,,1.0167764173395772,2.505889,5.0,0.3166,359.0139831269838,1.154075,26.683743292240763,-84.80245443558134,,,,,0,0,1,4,7,76.93485300895038,55.51445175648034,1.7893642801489915,1.212137285766722
58,124.0,77.90692102099196,54.42247177530386,148.24,,0.2123530561937912,-1.3855332536563625,8.0,1.4017118881790327,0.0786717136968411,1.343,0.194,0.285,-1.619,1.785,3.035,-0.101,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,5.409480619702714,9.0,1.687,1.312,10.499,1.023,0.149,0.128,126.32399999999998,111.3,,1.9647962174624287,2.845969,1.0,1.687,278.7136034513877,1.154075,21.73374329224077,-89.75245443558133,,,,,0,0,1,5,11,76.93485300895038,55.51445175648034,1.4619632346008717,1.212137285766722
59,124.0,76.27596063368433,54.85522573591323,154.28,,-1.418607331113833,-0.9527792930469944,9.0,1.7088695506530165,0.3071576624739838,1.343,0.194,0.285,-1.619,1.785,3.035,-0.101,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.862725860382995,9.0,1.121,1.312,10.499,1.023,0.149,0.128,125.91999999999996,110.4,,2.9202351411490426,1.256641,1.0,1.121,213.8864953268105,1.154075,27.773743292240766,-83.71245443558134,,,,,0,0,2,6,11,76.93485300895038,55.51445175648034,0.9320504859590414,1.212137285766722
60,124.0,77.1412256525623,55.56840523550755,158.4,,-0.5533423122358698,-0.2395997934526761,10.0,0.6029890343390201,-1.1058805163139964,1.343,0.194,0.285,-1.619,1.785,3.035,-0.101,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.887640856417483,9.0,1.77,1.312,10.499,1.023,0.149,0.128,125.93999999999998,109.9,,0.3635957755331039,3.1329,1.0,1.77,203.4128358802168,1.154075,31.89374329224077,-79.59245443558133,,,,,0,0,1,4,10,76.93485300895038,55.51445175648034,0.21330880415610917,1.212137285766722
61,124.0,75.38819784746312,55.81237226622059,148.37,,-2.306370117335049,0.004367237260368,11.0,2.3063742521319863,1.7033852177929665,1.343,0.194,0.285,-1.619,1.785,3.035,-0.101,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,8.541848368454772,9.0,1.155,1.312,10.499,1.023,0.149,0.128,125.31199999999998,109.7,,5.31936219089738,1.334025,1.0,1.155,179.89150745484972,1.154075,21.86374329224077,-89.62245443558133,,,,,0,0,1,4,11,76.93485300895038,55.51445175648034,1.5750869241661207,1.212137285766722
62,124.0,74.83169142599166,54.800675422964005,152.66,,-2.8628765388065034,-1.007329605996219,12.0,3.034925865909281,0.7285516137772947,1.343,0.194,0.285,-1.619,1.785,3.035,-0.101,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,9.548590993892724,9.0,,1.312,10.499,1.023,0.149,0.128,126.10000000000002,113.2,,9.210775011565202,,,,199.38489311854508,1.154075,26.15374329224076,-85.33245443558134,,,,,0,0,1,4,10,76.93485300895038,55.51445175648034,2.2209829576837032,1.212137285766722
55,127.0,50.35447754300668,86.7765242585837,164.33,,0.0,0.0,0.0,0.0,0.0,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,4.3848705434247455,36.0,0.546,1.07,37.457,3.061,0.091,0.087,126.888,112.7,,0.0,0.298116,1.0,0.546,0.0,1.024847619047619,37.82374329224078,-73.66245443558132,,,,,0,1,3,5,8,49.87555101072409,83.91203685251125,2.9042483920752953,3.0609352388342455
56,127.0,50.65384901876866,86.32006489066063,159.59,,0.2993714757619798,-0.4564593679230739,1.0,0.5458740102483703,0.5458740102483703,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,4.2769956113173295,36.0,1.602,1.07,37.457,3.061,0.091,0.087,126.548,112.9,,0.2979784350646379,2.5664040000000004,1.0,1.602,303.25909383180493,1.024847619047619,33.08374329224077,-78.40245443558133,,,,,0,1,2,3,6,49.87555101072409,83.91203685251125,2.5306810984080377,3.0609352388342455
57,127.0,50.36024283031238,87.89486922103933,158.0,,0.0057652873056994,1.1183449624556232,2.0,1.1183598229494776,0.5724858127011072,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.509237181874232,36.0,0.531,1.07,37.457,3.061,0.091,0.087,127.41200000000002,109.9,,1.2507286935875868,0.281961,1.0,0.531,89.70463165197266,1.024847619047619,31.493743292240765,-79.99245443558134,,,,,0,0,2,3,6,49.87555101072409,83.91203685251125,4.012216324647862,3.0609352388342455
58,127.0,50.01993926035133,88.30298139226363,159.27,,-0.3345382826553518,1.5264571336799264,3.0,1.562685906868149,0.4443260839186713,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,6.107585269950465,36.0,0.346,1.07,37.457,3.061,0.091,0.087,126.32399999999998,111.3,,2.441987243524329,0.1197159999999999,1.0,0.346,102.3615016196126,1.024847619047619,32.763743292240775,-78.72245443558133,,,,,0,0,2,4,7,49.87555101072409,83.91203685251125,4.39331787124625,3.0609352388342455
59,127.0,49.74077100645956,88.09775205911541,157.41,,-0.6137065365471202,1.3212278005317015,4.0,1.4568042469386544,-0.1058816599294945,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,6.191623127541977,36.0,1.207,1.07,37.457,3.061,0.091,0.087,125.91999999999996,110.4,,2.1222786138985,1.4568490000000005,1.0,1.207,114.91473367491189,1.024847619047619,30.90374329224076,-80.58245443558134,,,,,0,0,3,4,8,49.87555101072409,83.91203685251125,4.187884602080963,3.0609352388342455
60,127.0,49.92444249628139,86.90439727865505,162.71,,-0.430035046725294,0.1278730200713482,5.0,0.4486442361985644,-1.00816001074009,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.376653673149791,36.0,0.525,1.07,37.457,3.061,0.091,0.087,125.93999999999998,109.9,,0.2012816506741932,0.275625,1.0,0.525,163.43989730789397,1.024847619047619,36.20374329224077,-75.28245443558133,,,,,0,0,2,4,7,49.87555101072409,83.91203685251125,2.992759812833554,3.0609352388342455
61,127.0,49.73094354774869,86.41685324894833,164.63,,-0.6235339952579935,-0.3596710096353774,6.0,0.7198318403728243,0.2711876041742599,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.621557041274878,36.0,0.709,1.07,37.457,3.061,0.091,0.087,125.31199999999998,109.7,,0.5181578784145272,0.5026809999999999,1.0,0.709,209.97749291718085,1.024847619047619,38.12374329224076,-73.36245443558134,,,,,0,0,2,4,8,49.87555101072409,83.91203685251125,2.5089871458834168,3.0609352388342455
62,127.0,50.39711798602204,86.65833308427074,161.0,,0.0426404430153581,-0.1181911743129688,7.0,0.1256477658616523,-0.5941840745111721,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,4.691459389013186,36.0,0.582,1.07,37.457,3.061,0.091,0.087,126.10000000000002,113.2,,0.0157873610660246,0.3387239999999999,1.0,0.582,289.83818581529806,1.024847619047619,34.493743292240765,-76.99245443558134,,,,,0,1,2,3,7,49.87555101072409,83.91203685251125,2.7953846072227364,3.0609352388342455
63,127.0,49.8287713117116,86.7825537002754,159.3,,-0.5257062312950822,0.0060294416916946,8.0,0.5257408066619825,0.4000930408003302,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,4.859469745256377,36.0,1.076,1.07,37.457,3.061,0.091,0.087,125.28799999999995,111.5,,0.2764033957895921,1.157776,1.0,1.076,179.34289077303097,1.024847619047619,32.79374329224078,-78.69245443558133,,,,,0,1,2,3,6,49.87555101072409,83.91203685251125,2.870897997759157,3.0609352388342455
64,127.0,48.75651270702604,86.69186108837646,158.97,,-1.5979648359806404,-0.08466317020725,9.0,1.6002060709234225,1.0744652642614398,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.6022706103283335,36.0,1.693,1.07,37.457,3.061,0.091,0.087,124.588,111.1,,2.5606594694201776,2.8662490000000003,1.0,1.693,183.0328020706484,1.024847619047619,32.463743292240764,-79.02245443558134,,,,,0,0,2,3,7,49.87555101072409,83.91203685251125,2.9966096688502795,3.0609352388342455
65,127.0,47.082257793005496,86.93978231128804,162.36,,-3.2722197500011845,0.1632580527043359,10.0,3.2762898656972688,1.6760837947738465,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,7.186111630750394,36.0,1.1,1.07,37.457,3.061,0.091,0.087,126.336,111.4,,10.734075284070627,1.2100000000000002,1.0,1.1,177.14375919929273,1.024847619047619,35.85374329224078,-75.63245443558132,,,,,0,0,2,3,7,49.87555101072409,83.91203685251125,4.119433160435568,3.0609352388342455
66,127.0,47.40962946176408,87.98950134541353,162.86,,-2.944848081242604,1.2129770868298235,11.0,3.1848773343368206,-0.0914125313604481,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,7.007131952121074,36.0,1.153,1.07,37.457,3.061,0.091,0.087,127.89599999999996,111.7,,10.143443634772412,1.329409,1.0,1.153,157.6133343680968,1.024847619047619,36.35374329224078,-75.13245443558132,,,,,0,0,1,3,8,49.87555101072409,83.91203685251125,4.765132293704362,3.0609352388342455
67,127.0,48.49404641591952,87.59842307632152,153.52,,-1.8604311270871603,0.8218988177378179,12.0,2.033893223655958,-1.1509841106808625,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,6.054296540257144,36.0,1.38,1.07,37.457,3.061,0.091,0.087,126.868,111.9,,4.136721645233625,1.9044,1.0,1.38,156.16518017376933,1.024847619047619,27.013743292240772,-84.47245443558133,,,,,0,0,2,3,9,49.87555101072409,83.91203685251125,3.936749717287639,3.0609352388342455
68,127.0,49.13748585624258,86.37758792614001,165.13,,-1.2169916867641035,-0.3989363324436965,13.0,1.2807103353204288,-0.7531828883355294,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.478080365055779,36.0,0.86,1.07,37.457,3.061,0.091,0.087,123.908,108.0,,1.640218962996565,0.7395999999999999,1.0,0.86,198.14941829181825,1.024847619047619,38.62374329224076,-72.86245443558134,,,,,0,0,2,2,6,49.87555101072409,83.91203685251125,2.5736515438053664,3.0609352388342455
69,127.0,48.63808492950778,85.67745488744464,156.04,,-1.716392613498904,-1.0990693711390662,14.0,2.0381258759580136,0.7574155406375849,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.396581433834518,36.0,0.82,1.07,37.457,3.061,0.091,0.087,126.172,110.4,,4.15395708624962,0.6723999999999999,1.0,0.82,212.6329312456134,1.024847619047619,29.53374329224076,-81.95245443558134,,,,,0,0,2,3,6,49.87555101072409,83.91203685251125,2.15592744317357,3.0609352388342455
70,127.0,48.65563613220293,84.85806865775851,151.74,,-1.6988414108037515,-1.9184556008251967,15.0,2.562524932834654,0.5243990568766406,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.3706392304651445,36.0,1.677,1.07,37.457,3.061,0.091,0.087,125.268,110.9,,6.566534031399249,2.812329,1.0,1.677,228.47429036153184,1.024847619047619,25.23374329224077,-86.25245443558133,,,,,0,0,2,3,6,49.87555101072409,83.91203685251125,1.5437514331577742,3.0609352388342455
71,127.0,49.69851773296973,83.54516816644292,153.48,,-0.6559598100369541,-3.2313560921407856,16.0,3.2972633298842062,0.734738397049552,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.250050058412053,36.0,1.785,1.07,37.457,3.061,0.091,0.087,125.272,111.9,,10.871945466599083,3.186225,1.0,1.785,258.52498025778806,1.024847619047619,26.973743292240755,-84.51245443558135,,,,,0,0,1,4,6,49.87555101072409,83.91203685251125,0.40734925340542283,3.0609352388342455
72,127.0,51.45351555564753,83.21831078219745,160.06,,1.0990380126408468,-3.558213476386257,17.0,3.724079442864547,0.4268161129803407,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.439753478365018,36.0,1.852,1.07,37.457,3.061,0.091,0.087,126.484,112.2,,13.868767696766314,3.4299040000000005,1.0,1.852,287.16453497269305,1.024847619047619,33.55374329224077,-77.93245443558133,,,,,0,0,1,5,6,49.87555101072409,83.91203685251125,1.7237250261188604,3.0609352388342455
73,127.0,49.66020542745229,83.68228019874626,156.31,,-0.6942721155543907,-3.0942440598374503,18.0,3.171176449249665,-0.5529029936148819,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.551921187229146,36.0,1.427,1.07,37.457,3.061,0.091,0.087,126.40400000000004,111.6,,10.056360072275716,2.0363290000000003,1.0,1.427,257.35368593539863,1.024847619047619,29.803743292240767,-81.68245443558133,,,,,0,0,1,3,4,49.87555101072409,83.91203685251125,0.31489973036501373,3.0609352388342455
74,127.0,48.2465300409363,83.4867954337213,161.82,,-2.107947502070381,-3.289728824862408,19.0,3.907141974975488,0.7359655257258231,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.466552106601478,36.0,0.363,1.07,37.457,3.061,0.091,0.087,125.3,111.3,,15.265758412615355,0.131769,1.0,0.363,237.3496184285785,1.024847619047619,35.31374329224076,-76.17245443558134,,,,,0,0,1,3,6,49.87555101072409,83.91203685251125,1.6836090948503568,3.0609352388342455
75,127.0,48.08128575619084,83.16345473334754,165.56,,-2.273191786815844,-3.6130695252361695,20.0,4.268685077847431,0.3615431028719431,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.329742152940357,36.0,1.282,1.07,37.457,3.061,0.091,0.087,125.904,110.0,,18.22167229383733,1.643524,1.0,1.282,237.8236190189453,1.024847619047619,39.05374329224077,-72.43245443558133,,,,,0,0,1,3,6,49.87555101072409,83.91203685251125,1.9441612568809483,3.0609352388342455
76,127.0,48.429158140993,81.92972008820699,166.2,,-1.9253194020136768,-4.846804170376714,21.0,5.215205217990124,0.9465201401426926,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,3.8114854797182858,36.0,1.792,1.07,37.457,3.061,0.091,0.087,124.94,112.2,,27.19836546575141,3.2112640000000003,1.0,1.792,248.33530070307407,1.024847619047619,39.693743292240754,-71.79245443558135,,,,,0,1,1,3,6,49.87555101072409,83.91203685251125,2.453901401371014,3.0609352388342455
77,127.0,49.24376922229975,80.3336195946217,162.81,,-1.1107083207069337,-6.442904663962011,22.0,6.537942603188793,1.3227373851986697,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,1.3962510654844955,36.0,1.068,1.07,37.457,3.061,0.091,0.087,124.464,110.1,,42.74469348259105,1.140624,1.0,1.068,260.21877880778004,1.024847619047619,36.30374329224077,-75.18245443558133,,,,,1,1,1,3,6,49.87555101072409,83.91203685251125,3.6337609029415323,3.0609352388342455
78,127.0,48.82754062688634,79.3503588761461,168.92,,-1.5269369161203414,-7.426165382437603,23.0,7.581521524939814,1.0435789217510203,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,0.1661419247895561,36.0,0.268,1.07,37.457,3.061,0.091,0.087,125.272,112.6,,57.47946863312572,0.071824,1.0,0.268,258.3810182444782,1.024847619047619,42.41374329224075,-69.07245443558135,,,,,1,1,1,3,6,49.87555101072409,83.91203685251125,4.680516181436249,3.0609352388342455
79,127.0,49.09600060609001,79.35065135561298,174.34,,-1.2584769369166722,-7.425872902970724,24.0,7.531756274058927,-0.0497652508808865,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,0.233839243867705,36.0,0.832,1.07,37.457,3.061,0.091,0.087,125.364,108.6,,56.72735257182602,0.692224,8.0,0.104,260.38136415549974,1.024847619047619,47.83374329224077,-63.65245443558133,,,,,1,1,2,4,8,49.87555101072409,83.91203685251125,4.627519474262535,3.0609352388342455
87,127.0,49.45452077799025,78.5995774542789,165.24,,-0.8999567650164337,-8.176946804304805,32.0,8.226322460208413,0.0868207732686857,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,2.387614897977622,36.0,1.026,1.07,37.457,3.061,0.091,0.087,125.364,107.0,,67.6723812193294,1.052676,1.0,1.026,263.7192910407993,1.024847619047619,38.73374329224077,-72.75245443558133,,,,,1,1,2,4,8,49.87555101072409,83.91203685251125,5.329117311032205,3.0609352388342455
88,127.0,50.27965786655211,79.20997799295067,168.82,,-0.0748196764545738,-7.566546265633036,33.0,7.566916173313275,-0.6594062868951385,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,0.4690840490662704,36.0,1.186,1.07,37.457,3.061,0.091,0.087,124.864,109.5,,57.25822037395002,1.406596,1.0,1.186,269.43346517357725,1.024847619047619,42.31374329224076,-69.17245443558134,,,,,1,1,2,4,8,49.87555101072409,83.91203685251125,4.71939189617681,3.0609352388342455
89,127.0,51.02660024710657,80.13132840286671,163.0,,0.6721227040998912,-6.645195855716992,34.0,6.679100006004164,-0.8878161673091105,3.275,0.279,0.049,-0.704,1.604,6.474,0.268,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,0.6887288454676216,36.0,0.537,1.07,37.457,3.061,0.091,0.087,125.868,109.2,,44.610376890204826,0.288369,1.0,0.537,275.7754918159344,1.024847619047619,36.493743292240765,-74.99245443558134,,,,,1,1,2,4,7,49.87555101072409,83.91203685251125,3.952046397221354,3.0609352388342455
